product_id,product_name,primary_category,discounted_price_value,actual_price_value,discount_rate,rating_value,price_competitiveness_index,discount_effectiveness_score,pricing_signal
B07W9KYT62,"TP-Link AC1200 Archer A6 Smart WiFi, 5GHz Gigabit Dual Band MU-MIMO Wireless Internet Router, Long Range Coverage by 4 Antennas, Qualcomm Chipset",Computers&Accessories,2499.0,3999.0,0.38,4.4,0.004166791867777729,0.41365660564077195,No urgent price intervention.
B08QHLXWV3,Kenstar 2400 Watts 9 Fins Oil Filled Radiator with PTC Fan Heater (BLACK GOLD),Home&Kitchen,6850.0,11990.0,0.43,3.9,0.004207070496150525,0.41489361702127664,Likely overpriced relative to customer value.
B07JGCGNDG,Crompton Amica 15-L 5 Star Rated Storage Water Heater (Geyser) with Free Installation (White),Home&Kitchen,6800.0,11500.0,0.41,4.1,0.004240208268463662,0.41588322612568035,No urgent price intervention.
B08N6P8G5K,"INALSA Air Fryer Digital 4L Nutri Fry - 1400W with Smart AirCrisp Technology| 8-Preset Menu, Touch Control & Digital Display|Variable Temperature & Timer Control|Free Recipe book|2 Yr Warranty (Black)",Home&Kitchen,6790.0,10995.0,0.38,4.5,0.004246894387472351,0.42305789213260764,No urgent price intervention.
B0B8CXTTG3,MI 80 cm (32 inches) HD Ready Smart Android LED TV 5A Pro | L32M7-EAIN (Black),Electronics,16999.0,25999.0,0.35,4.2,0.004349058307527603,0.363681345868382,No urgent price intervention.
B09TWH8YHM,"Samsung Galaxy M33 5G (Emerald Brown, 6GB, 128GB Storage) | 6000mAh Battery | Upto 12GB RAM with RAM Plus | Travel Adapter to be Purchased Separately",Electronics,16999.0,24999.0,0.32,4.1,0.004349058307527603,0.3245917862444334,No urgent price intervention.
B0B14MR9L1,"Samsung Galaxy M33 5G (Emerald Brown, 6GB, 128GB Storage) | 6000mAh Battery | Upto 12GB RAM with RAM Plus | Travel Adapter to be Purchased Separately",Electronics,16999.0,24999.0,0.32,4.1,0.004349058307527603,0.3245917862444334,No urgent price intervention.
B09LHYZ3GJ,"Redmi Note 11T 5G (Matte Black, 6GB RAM, 128GB ROM)| Dimensity 810 5G | 33W Pro Fast Charging | Charger Included | Additional Exchange Offers|Get 2 Months of YouTube Premium Free!",Electronics,16999.0,20999.0,0.19,4.1,0.004349058307527603,0.19272637308263235,No urgent price intervention.
B09LJ116B5,"Redmi Note 11T 5G (Aquamarine Blue, 6GB RAM, 128GB ROM)| Dimensity 810 5G | 33W Pro Fast Charging | Charger Included | Additional Exchange Offers| Get 2 Months of YouTube Premium Free!",Electronics,16999.0,20999.0,0.19,4.1,0.004349058307527603,0.19272637308263235,No urgent price intervention.
B09LHZSMRR,"Redmi Note 11T 5G (Stardust White, 6GB RAM, 128GB ROM)| Dimensity 810 5G | 33W Pro Fast Charging | Charger Included | Additional Exchange Offers|Get 2 Months of YouTube Premium Free!",Electronics,16999.0,20999.0,0.19,4.1,0.004349058307527603,0.19272637308263235,No urgent price intervention.
B01M5F614J,"Morphy Richards OFR Room Heater, 09 Fin 2000 Watts Oil Filled Room Heater , ISI Approved (OFR 9 Grey)",Home&Kitchen,6549.0,13999.0,0.53,4.0,0.004414205607986007,0.5244928253339931,No urgent price intervention.
B07Y9PY6Y1,"Sujata Powermatic Plus, Juicer Mixer Grinder with Chutney Jar, 900 Watts, 3 Jars (White)",Home&Kitchen,6525.0,8820.0,0.26,4.5,0.004431543988294685,0.2894606630380999,No urgent price intervention.
B08WRKSF9D,"V-Guard Divino 5 Star Rated 15 Litre Storage Water Heater (Geyser) with Advanced Safety Features, White",Home&Kitchen,6499.0,8500.0,0.24,4.4,0.004450471742363773,0.2612568035625928,No urgent price intervention.
B00S9BSJC8,Philips Viva Collection HR1832/00 1.5-Litre400-Watt Juicer (Ink Black),Home&Kitchen,6499.0,8995.0,0.28,4.3,0.004450471742363773,0.2978723404255319,No urgent price intervention.
B07WGMMQGP,"iQOO vivo Z6 5G (Chromatic Blue, 6GB RAM, 128GB Storage) | Snapdragon 695-6nm Processor | 120Hz FHD+ Display | 5000mAh Battery",Electronics,16499.0,20999.0,0.21,4.0,0.004489937295525774,0.2078179119247897,No urgent price intervention.
B07WJWRNVK,"iQOO vivo Z6 5G (Dynamo Black, 6GB RAM, 128GB Storage) | Snapdragon 695-6nm Processor | 120Hz FHD+ Display | 5000mAh Battery",Electronics,16499.0,20990.0,0.21,4.0,0.004489937295525774,0.2078179119247897,No urgent price intervention.
B097R3XH9R,"Bajaj New Shakti Neo 25L Vertical Storage Water Heater (Geyser 25 Litres) 4 Star BEE Rated Heater For Water Heating with Titanium Armour, Swirl Flow Technology, Glasslined Tank(White), 1 Yr Warranty",Home&Kitchen,6299.0,15270.0,0.59,4.1,0.004601293723021016,0.5984661058881741,No urgent price intervention.
B09Q5SWVBJ,OnePlus 80 cm (32 inches) Y Series HD Ready Smart Android LED TV 32 Y1S (Black),Electronics,15999.0,21999.0,0.27,4.2,0.004639621770616774,0.28055418109846614,No urgent price intervention.
B09YL9SN9B,LG 80 cm (32 inches) HD Ready Smart LED TV 32LQ576BPSA (Ceramic Black),Electronics,15990.0,23990.0,0.33,4.3,0.004642401857845134,0.35106382978723405,No urgent price intervention.
B07RCGTZ4M,"AGARO Ace 1600 Watts, 21.5 kPa Suction Power, 21 litres Wet & Dry Stainless Steel Vacuum Cleaner with Blower Function and Washable Dust Bag",Home&Kitchen,6236.0,9999.0,0.38,4.1,0.004650806310652798,0.3854527461652647,No urgent price intervention.
B00JBNZPFM,"Karcher WD3 EU Wet and Dry Vacuum Cleaner, 1000 Watts Powerful Suction, 17 L Capacity, Blower Function, Easy Filter Removal for Home and Garden Cleaning  (Yellow/Black)",Home&Kitchen,6199.0,10999.0,0.44,4.2,0.00468035422086675,0.4571994062345374,No urgent price intervention.
B08GSQXLJ2,Crompton Arno Neo 15-L 5 Star Rated Storage Water Heater (Geyser) with Advanced 3 Level Safety (Grey),Home&Kitchen,6199.0,10400.0,0.4,4.1,0.00468035422086675,0.4057397328055418,No urgent price intervention.
B00K57MR22,"Sujata Dynamix DX Mixer Grinder, 900W, 3 Jars (White)",Home&Kitchen,6120.0,8478.0,0.28,4.6,0.0047446388025636325,0.3186541316180109,No urgent price intervention.
B078JT7LTD,"Sujata Dynamix, Mixer Grinder, 900 Watts, 3 Jars (White)",Home&Kitchen,6120.0,8073.0,0.24,4.6,0.0047446388025636325,0.27313211281543787,No urgent price intervention.
B07WJV6P1R,"iQOO Z6 Lite 5G by vivo (Stellar Green, 6GB RAM, 128GB Storage) | World's First Snapdragon 4 Gen 1 | 120Hz Refresh Rate | 5000mAh Battery | Travel Adapter to be Purchased Separately",Electronics,15499.0,18999.0,0.18,4.1,0.004798963931693387,0.1825828797624938,No urgent price intervention.
B07WHQWXL7,"iQOO Z6 44W by vivo (Lumina Blue, 6GB RAM, 128GB Storage) | 6.44"" FHD+ AMOLED Display | 50% Charge in just 27 mins | in-Display Fingerprint Scanning",Electronics,15499.0,20999.0,0.26,4.1,0.004798963931693387,0.2637308263236022,No urgent price intervention.
B07WDK3ZS6,"iQOO Z6 Lite 5G by vivo (Mystic Night, 6GB RAM, 128GB Storage) | World's First Snapdragon 4 Gen 1 | 120Hz Refresh Rate | 5000mAh Battery | Travel Adapter to be Purchased Separately",Electronics,15499.0,18999.0,0.18,4.1,0.004798963931693387,0.1825828797624938,No urgent price intervention.
B07WGPKMP5,"iQOO Z6 44W by vivo (Raven Black, 6GB RAM, 128GB Storage) | 6.44"" FHD+ AMOLED Display | 50% Charge in just 27 mins | in-Display Fingerprint Scanning",Electronics,15499.0,20999.0,0.26,4.1,0.004798963931693387,0.2637308263236022,No urgent price intervention.
B08PV1X771,Samsung 80 cm (32 inches) Wondertainment Series HD Ready LED Smart TV UA32TE40AAKBXL (Titan Gray),Electronics,15490.0,20900.0,0.26,4.3,0.004801926338034973,0.2765957446808511,No urgent price intervention.
B08VB34KJ1,"OPPO A74 5G (Fantastic Purple,6GB RAM,128GB Storage) with No Cost EMI/Additional Exchange Offers",Electronics,15490.0,20990.0,0.26,4.2,0.004801926338034973,0.2701632855022267,No urgent price intervention.
B08VB2CMR3,"OPPO A74 5G (Fluid Black, 6GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",Electronics,15490.0,20990.0,0.26,4.2,0.004801926338034973,0.2701632855022267,No urgent price intervention.
B0977CGNJJ,"AGARO Royal Stand 1000W Mixer with 5L SS Bowl and 8 Speed Setting, Includes Whisking Cone, Mixing Beater & Dough Hook, and Splash Guard, 2 Years Warranty, (Black), Medium (33554)",Home&Kitchen,5999.0,11495.0,0.48,4.3,0.004846382584237406,0.5106382978723405,No urgent price intervention.
B09FZ89DK6,"Eureka Forbes Supervac 1600 Watts Powerful Suction,bagless Vacuum Cleaner with cyclonic Technology,7 Accessories,1 Year Warranty,Compact,Lightweight & Easy to use (Red)",Home&Kitchen,5999.0,9999.0,0.4,4.2,0.004846382584237406,0.4156358238495795,No urgent price intervention.
B0B2CWRDB1,Shakti Technology S5 High Pressure Car Washer Machine 1900 Watts and Pressure 125 Bar with 10 Meter Hose Pipe,Home&Kitchen,5999.0,9999.0,0.4,4.2,0.004846382584237406,0.4156358238495795,No urgent price intervention.
B071113J7M,Sujata Powermatic Plus 900 Watts Juicer Mixer Grinder,Home&Kitchen,5890.0,7506.0,0.22,4.5,0.0049416150722461335,0.24492825333993073,No urgent price intervention.
B07D8VBYB4,"SUJATA Powermatic Plus, Juicer Mixer Grinder, 900 Watts, 2 Jars (White)",Home&Kitchen,5865.0,7776.0,0.25,4.4,0.004963956426085359,0.27214250371103416,No urgent price intervention.
B084872DQY,Mi 80 cm (32 inches) HD Ready Android Smart LED TV 4A PRO | L32M5-AL (Black),Electronics,14999.0,14999.0,0.0,4.3,0.0049689296117430394,0.0,No urgent price intervention.
B08B42LWKN,OnePlus 80 cm (32 inches) Y Series HD Ready LED Smart Android TV 32Y1 (Black),Electronics,14999.0,19999.0,0.25,4.2,0.0049689296117430394,0.25977238990598717,No urgent price intervention.
B08KHM9VBJ,"Airtel AMF-311WW Data Card (Black), 4g Hotspot Support with 2300 Mah Battery",Computers&Accessories,2099.0,3250.0,0.35,3.8,0.005017951163864208,0.32904502721425033,Likely overpriced relative to customer value.
B00NFD0ETQ,"Logitech G402 Hyperion Fury USB Wired Gaming Mouse, 4,000 DPI, Lightweight, 8 Programmable Buttons, Compatible for PC/Mac - Black",Computers&Accessories,1995.0,2895.0,0.31,4.6,0.005295160307242268,0.3527956457199406,No urgent price intervention.
B008QS9J6Y,"Logitech C270 Digital HD Webcam with Widescreen HD Video Calling, HD Light Correction, Noise-Reducing Mic, for Skype, FaceTime, Hangouts, WebEx, PC/Mac/Laptop/MacBook/Tablet - (Black, HD 720p/30fps)",Computers&Accessories,1990.0,2595.0,0.23,4.3,0.005309217661125882,0.2446808510638298,No urgent price intervention.
B079S811J3,"Redgear Cosmo 7,1 Usb Gaming Wired Over Ear Headphones With Mic With Virtual Surround Sound,50Mm Driver, Rgb Leds & Remote Control(Black)",Computers&Accessories,1990.0,2999.0,0.34,4.3,0.005309217661125882,0.3617021276595745,No urgent price intervention.
B097R45BH8,"Bajaj New Shakti Neo 15L Vertical Storage Water Heater (Geyser 15 litres) 4 Star BEE Rated Heater For Water Heating with Titanium Armour, Swirl Flow Technology, Glasslined Tank (White), 1 Yr Warranty",Home&Kitchen,5499.0,13150.0,0.58,4.2,0.005314290305884384,0.6026719445818902,No urgent price intervention.
B09N3BFP4M,"Bajaj New Shakti Neo Plus 15 Litre 4 Star Rated Storage Water Heater (Geyser) with Multiple Safety System, White",Home&Kitchen,5499.0,11500.0,0.52,3.9,0.005314290305884384,0.5017318159327067,Likely overpriced relative to customer value.
B07Z51CGGH,"Eureka Forbes Wet & Dry Ultimo 1400 Watts Multipurpose Vacuum Cleaner,Power Suction & Blower with 20 litres Tank Capacity,6 Accessories,1 Year Warranty,Compact,Light Weight & Easy to use (Red)",Home&Kitchen,5499.0,9999.0,0.45,3.8,0.005314290305884384,0.42305789213260764,Likely overpriced relative to customer value.
B075S9FVRY,"Sujata Supermix, Mixer Grinder, 900 Watts, 3 Jars (White)",Home&Kitchen,5490.0,7200.0,0.24,4.5,0.005323493513825894,0.2671944581890154,No urgent price intervention.
B0B6F7LX4C,MI 80 cm (32 inches) 5A Series HD Ready Smart Android LED TV L32M7-5AIN (Black),Electronics,13999.0,24999.0,0.44,4.2,0.005345284790697187,0.4571994062345374,No urgent price intervention.
B09F9YQQ7B,Redmi 80 cm (32 inches) Android 11 Series HD Ready Smart LED TV | L32M6-RA/L32M7-RA (Black),Electronics,13999.0,24999.0,0.44,4.2,0.005345284790697187,0.4571994062345374,No urgent price intervention.
B09F9YQQ7B,Redmi 80 cm (32 inches) Android 11 Series HD Ready Smart LED TV | L32M6-RA/L32M7-RA (Black),Electronics,13999.0,24999.0,0.44,4.2,0.005345284790697187,0.4571994062345374,No urgent price intervention.
B0B4F3QNDM,"Samsung Galaxy M13 5G (Aqua Green, 6GB, 128GB Storage) | 5000mAh Battery | Upto 12GB RAM with RAM Plus",Electronics,13999.0,19499.0,0.28,4.1,0.005345284790697187,0.28401781296387923,No urgent price intervention.
B07WDKLRM4,"iQOO Z6 44W by vivo (Lumina Blue, 4GB RAM, 128GB Storage) | 6.44"" FHD+ AMOLED Display | 50% Charge in just 27 mins | in-Display Fingerprint Scanning",Electronics,13999.0,19999.0,0.3,4.1,0.005345284790697187,0.3043047996041563,No urgent price intervention.
B0B4F5L738,"Samsung Galaxy M13 5G (Aqua Green, 6GB, 128GB Storage) | 5000mAh Battery | Upto 12GB RAM with RAM Plus",Electronics,13999.0,19499.0,0.28,4.1,0.005345284790697187,0.28401781296387923,No urgent price intervention.
B07WGPKTS4,"iQOO Z6 44W by vivo (Raven Black, 4GB RAM, 128GB Storage) | 6.44"" FHD+ AMOLED Display | 50% Charge in just 27 mins | in-Display Fingerprint Scanning",Electronics,13999.0,19999.0,0.3,4.1,0.005345284790697187,0.3043047996041563,No urgent price intervention.
B0B4F1YC3J,"Samsung Galaxy M13 5G (Aqua Green, 6GB, 128GB Storage) | 5000mAh Battery | Upto 12GB RAM with RAM Plus",Electronics,13999.0,19499.0,0.28,4.1,0.005345284790697187,0.28401781296387923,No urgent price intervention.
B0B4F4QZ1H,"Samsung Galaxy M13 5G (Stardust Brown, 6GB, 128GB Storage) | 5000mAh Battery | Upto 12GB RAM with RAM Plus",Electronics,13999.0,19499.0,0.28,4.1,0.005345284790697187,0.28401781296387923,No urgent price intervention.
B0BBFJ9M3X,"Redmi 11 Prime 5G (Meadow Green, 4GB RAM 64GB ROM) | Prime Design | MTK Dimensity 700 | 50 MP Dual Cam | 5000mAh | 7 Band 5G",Electronics,13999.0,15999.0,0.13,3.9,0.005345284790697187,0.12543295398317666,Likely overpriced relative to customer value.
B0BBFJLP21,"Redmi 11 Prime 5G (Thunder Black, 4GB RAM, 64GB Storage) | Prime Design | MTK Dimensity 700 | 50 MP Dual Cam | 5000mAh | 7 Band 5G",Electronics,13999.0,15999.0,0.13,3.9,0.005345284790697187,0.12543295398317666,Likely overpriced relative to customer value.
B0BNDD9TN6,WANBO X1 Pro (Upgraded) | Native 1080P Full HD | Android 9 | Projector for Home | LED Cinema | 350ANSI | 3900 lumens | WiFi Bluetooth | HDMI ARC | Dolby DTS | 4D Keystone Correction (Global Version),Electronics,13990.0,28900.0,0.52,4.5,0.0053489162819024905,0.5789213260761998,No urgent price intervention.
B0B7FJNSZR,Proven® Copper + Mineral RO+UV+UF 10 to 12 Liter RO + UV + TDS ADJUSTER Water Purifier with Copper Charge Technology black & copper Best For Home and Office (Made In India),Home&Kitchen,5395.0,19990.0,0.73,4.4,0.005422511160714658,0.7946561108362198,"Discount is working, validate margin tolerance."
B014HDJ7ZE,"Bajaj Majesty Duetto Gas 6 Ltr Vertical Water Heater ( LPG), White",Home&Kitchen,5365.0,7445.0,0.28,3.9,0.005454508426506741,0.2701632855022267,Likely overpriced relative to customer value.
B08DPLCM6T,LG 80 cm (32 inches) HD Ready Smart LED TV 32LM563BPTC (Dark Iron Gray),Electronics,13490.0,21990.0,0.39,4.3,0.005558278135880939,0.41489361702127664,No urgent price intervention.
B09F6S8BT6,Samsung 80 cm (32 Inches) Wondertainment Series HD Ready LED Smart TV UA32T4340BKXXL (Glossy Black),Electronics,13490.0,22900.0,0.41,4.3,0.005558278135880939,0.43617021276595747,No urgent price intervention.
B08DPLCM6T,LG 80 cm (32 inches) HD Ready Smart LED TV 32LM563BPTC (Dark Iron Gray),Electronics,13490.0,21990.0,0.39,4.3,0.005558278135880939,0.41489361702127664,No urgent price intervention.
B09F6S8BT6,Samsung 80 cm (32 Inches) Wondertainment Series HD Ready LED Smart TV UA32T4340BKXXL (Glossy Black),Electronics,13490.0,22900.0,0.41,4.3,0.005558278135880939,0.43617021276595747,No urgent price intervention.
B09P22HXH6,"Lenovo 300 FHD Webcam with Full Stereo Dual Built-in mics | FHD 1080P 2.1 Megapixel CMOS Camera |Privacy Shutter | Ultra-Wide 95 Lens | 360 Rotation | Flexible Mount, Plug-n-Play | Cloud Grey",Computers&Accessories,1890.0,5490.0,0.66,4.1,0.0056059840208910645,0.669470559129144,No urgent price intervention.
B0798PJPCL,Portronics My buddy plus Adjustable Laptop cooling Table (Brown),Computers&Accessories,1889.0,2699.0,0.3,4.3,0.005609110357873239,0.3191489361702127,No urgent price intervention.
B00KXULGJQ,"TP-Link AC750 Wifi Range Extender | Up to 750Mbps | Dual Band WiFi Extender, Repeater, Wifi Signal Booster, Access Point| Easy Set-Up | Extends Wifi to Smart Home & Alexa Devices (RE200)",Computers&Accessories,1889.0,5499.0,0.66,4.2,0.005609110357873239,0.6857991093518061,No urgent price intervention.
B09RMQYHLH,"realme narzo 50 (Speed Blue, 4GB RAM+64GB Storage) Helio G96 Processor | 50MP AI Triple Camera | 120Hz Ultra Smooth Display",Electronics,12999.0,15999.0,0.19,4.2,0.005779545220663589,0.19742701632855025,No urgent price intervention.
B0B4F2XCK3,"Samsung Galaxy M13 (Aqua Green, 6GB, 128GB Storage) | 6000mAh Battery | Upto 12GB RAM with RAM Plus",Electronics,12999.0,17999.0,0.28,4.1,0.005779545220663589,0.28401781296387923,No urgent price intervention.
B09QS8V5N8,"Redmi Note 11 (Space Black, 4GB RAM, 64GB Storage)|90Hz FHD+ AMOLED Display | Qualcomm® Snapdragon™ 680-6nm | 33W Charger Included",Electronics,12999.0,17999.0,0.28,4.1,0.005779545220663589,0.28401781296387923,No urgent price intervention.
B0B4F2ZWL3,"Samsung Galaxy M13 (Stardust Brown, 6GB, 128GB Storage) | 6000mAh Battery | Upto 12GB RAM with RAM Plus",Electronics,12999.0,17999.0,0.28,4.1,0.005779545220663589,0.28401781296387923,No urgent price intervention.
B0BD3T6Z1D,"Samsung Galaxy M32 Prime Edition (Light Blue, 4GB RAM, 64GB)",Electronics,12999.0,13499.0,0.04,4.1,0.005779545220663589,0.040573973280554176,No urgent price intervention.
B09QS9X9L8,"Redmi Note 11 (Horizon Blue, 6GB RAM, 64GB Storage)|90Hz FHD+ AMOLED Display | Qualcomm® Snapdragon™ 680-6nm | 33W Charger Included",Electronics,12999.0,18999.0,0.32,4.1,0.005779545220663589,0.3245917862444334,No urgent price intervention.
B09QS9X16F,"Redmi Note 11 (Space Black, 6GB RAM, 64GB Storage) | 90Hz FHD+ AMOLED Display | Qualcomm® Snapdragon™ 680-6nm | 33W Charger Included",Electronics,12999.0,18999.0,0.32,4.1,0.005779545220663589,0.3245917862444334,No urgent price intervention.
B09QS9CWLV,"Redmi Note 11 (Horizon Blue, 6GB RAM, 64GB Storage)|90Hz FHD+ AMOLED Display | Qualcomm® Snapdragon™ 680-6nm | 33W Charger Included",Electronics,12999.0,18999.0,0.32,4.1,0.005779545220663589,0.3245917862444334,No urgent price intervention.
B07G3YNLJB,Crucial BX500 240GB 3D NAND SATA 6.35 cm (2.5-inch) SSD (CT240BX500SSD1),Computers&Accessories,1815.0,3100.0,0.41,4.5,0.005850019167970699,0.4564571994062345,No urgent price intervention.
B0BJ966M5K,Aquadpure Copper + Mineral RO+UV+UF 10 to 12 Liter RO + UV + TDS ADJUSTER Water Purifier with Copper Charge Technology black & copper Best For Home and Office (Made In India),Home&Kitchen,4999.0,24999.0,0.8,4.6,0.005875798291913636,0.9104403760514597,"Discount is working, validate margin tolerance."
B0BJ6P3LSK,"Aqua d pure Active Copper 12-L RO+UV Water Filter Purifier for Home, Kitchen Fully Automatic UF+TDS Controller",Home&Kitchen,4999.0,24999.0,0.8,4.5,0.005875798291913636,0.8906481939633846,"Discount is working, validate margin tolerance."
